step,volume,free_surface_area,singularity_count
2716,6.5500400960e-02,1.0299997330e+00,1.4000000000e+01
2717,6.5425403416e-02,1.0099997520e+00,8.0000000000e+00
2718,6.5450407565e-02,1.0299997330e+00,7.0000000000e+00
2719,6.5575413406e-02,1.0149997473e+00,7.0000000000e+00
2720,6.5600402653e-02,1.0199997425e+00,7.0000000000e+00
2721,6.5525405109e-02,1.0149997473e+00,1.0000000000e+01
2722,6.5400406718e-02,9.9499970675e-01,1.1000000000e+01
2723,6.5350405872e-02,1.0499997139e+00,1.2000000000e+01
2724,6.5400406718e-02,1.0599997044e+00,3.0000000000e+00
2725,6.5475404263e-02,1.0499997139e+00,8.0000000000e+00
2726,6.5350405872e-02,1.0699996948e+00,1.1000000000e+01
2727,6.5425410867e-02,1.0449997187e+00,1.2000000000e+01
2728,6.5325409174e-02,1.0449997187e+00,8.0000000000e+00
2729,6.5425410867e-02,1.0449997187e+00,1.3000000000e+01
2730,6.5350405872e-02,1.0149997473e+00,1.5000000000e+01
2731,6.5300412476e-02,1.0099997520e+00,1.1000000000e+01
2732,6.5375417471e-02,9.8999965191e-01,9.0000000000e+00
2733,6.5475419164e-02,1.0099997520e+00,7.0000000000e+00
2734,6.5500415862e-02,1.0099997520e+00,1.2000000000e+01
2735,6.5350413322e-02,9.9499970675e-01,1.2000000000e+01
2736,6.5500415862e-02,9.9999970198e-01,8.0000000000e+00
2737,6.5500415862e-02,9.9499970675e-01,1.1000000000e+01
2738,6.5500415862e-02,9.5499974489e-01,8.0000000000e+00
2739,6.5475411713e-02,9.4999974966e-01,1.2000000000e+01
2740,6.5375410020e-02,9.6499973536e-01,1.1000000000e+01
2741,6.5375410020e-02,9.5999974012e-01,1.4000000000e+01
2742,6.5375402570e-02,9.4499975443e-01,1.4000000000e+01
2743,6.5375417471e-02,9.4499975443e-01,1.2000000000e+01
2744,6.5400414169e-02,9.5499974489e-01,1.1000000000e+01
2745,6.5550409257e-02,9.9499970675e-01,8.0000000000e+00
2746,6.5550409257e-02,9.7999978065e-01,7.0000000000e+00
2747,6.5525412560e-02,1.0149996281e+00,1.3000000000e+01
2748,6.5500400960e-02,1.0099996328e+00,1.0000000000e+01
2749,6.5600410104e-02,9.8499965668e-01,4.0000000000e+00
2750,6.5625414252e-02,9.7499966621e-01,1.1000000000e+01
2751,6.5475411713e-02,9.9499970675e-01,8.0000000000e+00
2752,6.5475411713e-02,9.9499970675e-01,1.0000000000e+01
2753,6.5675415099e-02,9.8499971628e-01,6.0000000000e+00
2754,6.5575413406e-02,9.8999971151e-01,1.1000000000e+01
2755,6.5425410867e-02,9.8499971628e-01,7.0000000000e+00
2756,6.5425410867e-02,1.0099996328e+00,1.2000000000e+01
2757,6.5550409257e-02,1.0299996138e+00,7.0000000000e+00
2758,6.5550409257e-02,1.0299996138e+00,1.3000000000e+01
2759,6.5475411713e-02,9.8499965668e-01,1.1000000000e+01
2760,6.5575405955e-02,9.9499964714e-01,1.5000000000e+01
2761,6.5675415099e-02,9.8499965668e-01,1.2000000000e+01
2762,6.5500408411e-02,9.8999971151e-01,9.0000000000e+00
2763,6.5550409257e-02,9.6999967098e-01,7.0000000000e+00
2764,6.5675407648e-02,9.5999968052e-01,1.0000000000e+01
2765,6.5375410020e-02,9.7499966621e-01,1.2000000000e+01
2766,6.5500408411e-02,9.5499968529e-01,5.0000000000e+00
2767,6.5575405955e-02,9.5499974489e-01,1.1000000000e+01
2768,6.5500408411e-02,9.6999967098e-01,5.0000000000e+00
2769,6.5400406718e-02,9.6999967098e-01,6.0000000000e+00
2770,6.5500400960e-02,9.7999960184e-01,1.2000000000e+01
2771,6.5575405955e-02,9.8999965191e-01,1.5000000000e+01
2772,6.5375402570e-02,1.0149996281e+00,1.5000000000e+01
2773,6.5450407565e-02,1.0049996376e+00,8.0000000000e+00
2774,6.5475411713e-02,1.0149996281e+00,1.4000000000e+01
2775,6.5350405872e-02,9.8999965191e-01,1.0000000000e+01
2776,6.5350405872e-02,9.8999965191e-01,1.1000000000e+01
2777,6.5500400960e-02,9.8999965191e-01,1.0000000000e+01
2778,6.5550401807e-02,9.8499965668e-01,7.0000000000e+00
2779,6.5650403500e-02,9.6499967575e-01,1.0000000000e+01
2780,6.5725408494e-02,9.7999966145e-01,9.0000000000e+00
2781,6.5625406802e-02,1.0299996138e+00,7.0000000000e+00
2782,6.5575405955e-02,1.0099996328e+00,8.0000000000e+00
2783,6.5700404346e-02,1.0149996281e+00,1.1000000000e+01
2784,6.5600402653e-02,9.9999958277e-01,6.0000000000e+00
2785,6.5500408411e-02,9.9499952793e-01,1.4000000000e+01
2786,6.5575405955e-02,9.7999960184e-01,1.6000000000e+01
2787,6.5525405109e-02,9.8499959707e-01,1.0000000000e+01
2788,6.5525405109e-02,9.6499961615e-01,1.3000000000e+01
2789,6.5600402653e-02,9.7999954224e-01,9.0000000000e+00
2790,6.5500400960e-02,9.7999960184e-01,5.0000000000e+00
2791,6.5500408411e-02,9.6999961138e-01,1.0000000000e+01
2792,6.5600395203e-02,9.6999955177e-01,1.1000000000e+01
2793,6.5500408411e-02,9.6999955177e-01,2.2000000000e+01
2794,6.5525397658e-02,9.6999955177e-01,8.0000000000e+00
2795,6.5600402653e-02,9.6499955654e-01,1.2000000000e+01
2796,6.5500400960e-02,9.6499943733e-01,1.0000000000e+01
2797,6.5575398505e-02,9.7499948740e-01,8.0000000000e+00
2798,6.5600402653e-02,9.6999949217e-01,4.0000000000e+00
2799,6.5500400960e-02,9.6999955177e-01,8.0000000000e+00
2800,6.5550401807e-02,9.6999955177e-01,4.0000000000e+00
2801,6.5550401807e-02,1.0049995184e+00,9.0000000000e+00
2802,6.5450400114e-02,9.8499953747e-01,7.0000000000e+00
2803,6.5525405109e-02,9.5499950647e-01,1.0000000000e+01
2804,6.5450407565e-02,9.3499958515e-01,1.3000000000e+01
2805,6.5550401807e-02,9.3499958515e-01,7.0000000000e+00
2806,6.5525405109e-02,9.2499959469e-01,1.6000000000e+01
2807,6.5425403416e-02,9.3499958515e-01,6.0000000000e+00
2808,6.5500400960e-02,9.0499949455e-01,2.0000000000e+01
2809,6.5550401807e-02,9.0499949455e-01,1.6000000000e+01
2810,6.5500408411e-02,9.2499947548e-01,1.0000000000e+01
2811,6.5575405955e-02,9.0499949455e-01,5.0000000000e+00
2812,6.5500408411e-02,8.8999956846e-01,9.0000000000e+00
2813,6.5425410867e-02,8.9999955893e-01,8.0000000000e+00
2814,6.5550409257e-02,9.0999948978e-01,1.0000000000e+01
2815,6.5550409257e-02,8.7999951839e-01,1.1000000000e+01
2816,6.5650410950e-02,8.2999956608e-01,1.0000000000e+01
2817,6.5625406802e-02,7.8999954462e-01,9.0000000000e+00
2818,6.5375410020e-02,8.4999954700e-01,1.4000000000e+01
2819,6.5475411713e-02,8.2999950647e-01,8.0000000000e+00
2820,6.5575405955e-02,7.4999952316e-01,7.0000000000e+00
2821,6.5600410104e-02,7.4999952316e-01,1.0000000000e+01
2822,6.5525412560e-02,7.3999953270e-01,1.3000000000e+01
2823,6.5525412560e-02,7.0999956131e-01,3.0000000000e+00
2824,6.5450407565e-02,6.6999953985e-01,1.0000000000e+01
2825,6.5375410020e-02,7.2499960661e-01,1.1000000000e+01
2826,6.5425410867e-02,7.1499955654e-01,1.2000000000e+01
2827,6.5475411713e-02,7.0499950647e-01,8.0000000000e+00
2828,6.5600417554e-02,6.5499955416e-01,1.7000000000e+01
2829,6.5450415015e-02,6.7499959469e-01,1.3000000000e+01
2830,6.5450407565e-02,6.6499960423e-01,1.3000000000e+01
2831,6.5525412560e-02,6.5499961376e-01,1.0000000000e+01
2832,6.5425410867e-02,7.3499965668e-01,1.0000000000e+01
2833,6.5475411713e-02,6.6499960423e-01,6.0000000000e+00
2834,6.5325409174e-02,6.7499959469e-01,7.0000000000e+00
2835,6.5300405025e-02,7.1499955654e-01,1.2000000000e+01
2836,6.5275408328e-02,7.2499954700e-01,7.0000000000e+00
2837,6.5325409174e-02,7.0499956608e-01,9.0000000000e+00
2838,6.5275400877e-02,7.2499966621e-01,1.3000000000e+01
2839,6.5325401723e-02,7.3499965668e-01,9.0000000000e+00
2840,6.5350405872e-02,7.2499966621e-01,1.3000000000e+01
2841,6.5300405025e-02,7.6499962807e-01,1.4000000000e+01
2842,6.5375402570e-02,7.6499962807e-01,8.0000000000e+00
2843,6.5450400114e-02,7.3999965191e-01,1.4000000000e+01
2844,6.5475396812e-02,7.5999963284e-01,1.5000000000e+01
2845,6.5500400960e-02,7.5999963284e-01,1.0000000000e+01
2846,6.5450392663e-02,7.5999963284e-01,1.0000000000e+01
2847,6.5450400114e-02,7.8999960423e-01,6.0000000000e+00
2848,6.5525397658e-02,7.6999962330e-01,7.0000000000e+00
2849,6.5475396812e-02,7.8499960899e-01,1.3000000000e+01
2850,6.5575398505e-02,7.7499961853e-01,1.0000000000e+01
2851,6.5550394356e-02,7.9499959946e-01,1.7000000000e+01
2852,6.5500393510e-02,7.9499959946e-01,1.3000000000e+01
2853,6.5550394356e-02,8.0499958992e-01,1.5000000000e+01
2854,6.5525390208e-02,8.1499963999e-01,1.3000000000e+01
2855,6.5450385213e-02,8.3499956131e-01,9.0000000000e+00
2856,6.5500386059e-02,8.3499962091e-01,1.1000000000e+01
2857,6.5450392663e-02,8.2499957085e-01,8.0000000000e+00
2858,6.5475389361e-02,8.1499969959e-01,1.1000000000e+01
2859,6.5375387669e-02,8.3499968052e-01,9.0000000000e+00
2860,6.5350383520e-02,8.6499965191e-01,1.0000000000e+01
2861,6.5400391817e-02,8.3499968052e-01,1.2000000000e+01
2862,6.5450385213e-02,8.9499962330e-01,1.1000000000e+01
2863,6.5500386059e-02,8.6499965191e-01,1.2000000000e+01
2864,6.5600380301e-02,8.5499966145e-01,1.1000000000e+01
2865,6.5725386143e-02,8.8499963284e-01,1.0000000000e+01
2866,6.5750390291e-02,9.0499961376e-01,7.0000000000e+00
2867,6.5725393593e-02,8.8499963284e-01,8.0000000000e+00
2868,6.5650388598e-02,8.9499962330e-01,1.4000000000e+01
2869,6.5750390291e-02,9.0499961376e-01,1.1000000000e+01
2870,6.5825387836e-02,9.0499961376e-01,1.5000000000e+01
2871,6.5800391138e-02,9.2499965429e-01,1.8000000000e+01
2872,6.5900385380e-02,9.1499966383e-01,1.3000000000e+01
2873,6.5825387836e-02,9.1499966383e-01,1.2000000000e+01
2874,6.5875388682e-02,9.1499966383e-01,9.0000000000e+00
2875,6.5925396979e-02,9.0499967337e-01,9.0000000000e+00
2876,6.5825395286e-02,9.3499964476e-01,7.0000000000e+00
2877,6.5825387836e-02,9.4499963522e-01,1.0000000000e+01
2878,6.5775394440e-02,9.3499970436e-01,6.0000000000e+00
2879,6.5825395286e-02,9.4499969482e-01,1.3000000000e+01
2880,6.5825387836e-02,9.3499970436e-01,1.3000000000e+01
2881,6.5825387836e-02,9.3499970436e-01,9.0000000000e+00
2882,6.5775386989e-02,9.5499968529e-01,8.0000000000e+00
2883,6.5725386143e-02,9.6499967575e-01,1.1000000000e+01
2884,6.5725386143e-02,9.7499966621e-01,8.0000000000e+00
2885,6.5850384533e-02,9.7499966621e-01,1.4000000000e+01
2886,6.5800383687e-02,9.7499960661e-01,9.0000000000e+00
2887,6.5825380385e-02,9.5499962568e-01,1.0000000000e+01
2888,6.5800383687e-02,9.6499961615e-01,7.0000000000e+00
2889,6.5925389528e-02,9.9499958754e-01,8.0000000000e+00
2890,6.5925389528e-02,9.8499965668e-01,7.0000000000e+00
2891,6.5900385380e-02,9.9499958754e-01,1.0000000000e+01
2892,6.5875388682e-02,9.8499959707e-01,4.0000000000e+00
2893,6.5800383687e-02,1.0149996281e+00,9.0000000000e+00
2894,6.5850384533e-02,9.9499958754e-01,7.0000000000e+00
2895,6.5925389528e-02,1.0049996376e+00,9.0000000000e+00
2896,6.5900385380e-02,1.0049996376e+00,1.9000000000e+01
2897,6.5975382924e-02,1.0249996185e+00,9.0000000000e+00
2898,6.6000387073e-02,1.0049996376e+00,1.1000000000e+01
2899,6.6025391221e-02,1.0149996281e+00,9.0000000000e+00
2900,6.6125392914e-02,1.0349996090e+00,9.0000000000e+00
2901,6.6025383770e-02,1.0949995518e+00,1.4000000000e+01
2902,6.6000387073e-02,1.0649995804e+00,8.0000000000e+00
2903,6.6075384617e-02,1.0449995995e+00,1.3000000000e+01
2904,6.5975390375e-02,1.0749995708e+00,7.0000000000e+00
2905,6.6025391221e-02,1.0649995804e+00,1.1000000000e+01
2906,6.6025391221e-02,1.0649995804e+00,8.0000000000e+00
2907,6.5925382078e-02,1.0849996805e+00,1.0000000000e+01
2908,6.5925382078e-02,1.0649995804e+00,1.5000000000e+01
2909,6.6000394523e-02,1.0599995852e+00,1.0000000000e+01
2910,6.6100388765e-02,1.0599995852e+00,1.4000000000e+01
2911,6.6100388765e-02,1.0699995756e+00,8.0000000000e+00
2912,6.6100388765e-02,1.0799995661e+00,8.0000000000e+00
2913,6.6075399518e-02,1.0899995565e+00,1.4000000000e+01
2914,6.5950386226e-02,1.0699995756e+00,1.8000000000e+01
2915,6.5925389528e-02,1.0899996758e+00,1.0000000000e+01
2916,6.5950386226e-02,1.0799995661e+00,1.0000000000e+01
2917,6.6000387073e-02,1.0699995756e+00,1.3000000000e+01
2918,6.6025391221e-02,1.0949996710e+00,1.0000000000e+01
2919,6.6075392067e-02,1.1149996519e+00,8.0000000000e+00
2920,6.6050387919e-02,1.1049996614e+00,1.0000000000e+01
2921,6.6150389612e-02,1.1149996519e+00,1.1000000000e+01
2922,6.6275388002e-02,1.0849996805e+00,7.0000000000e+00
2923,6.6275395453e-02,1.0949996710e+00,6.0000000000e+00
2924,6.6325396299e-02,1.1149996519e+00,1.1000000000e+01
2925,6.6250391304e-02,1.1199996471e+00,1.2000000000e+01
2926,6.6225394607e-02,1.1299996376e+00,9.0000000000e+00
2927,6.6225387156e-02,1.1299996376e+00,1.3000000000e+01
2928,6.6325396299e-02,1.0999996662e+00,1.0000000000e+01
2929,6.6325396299e-02,1.0899996758e+00,1.0000000000e+01
2930,6.6250391304e-02,1.0999995470e+00,8.0000000000e+00
2931,6.6125392914e-02,1.1299996376e+00,1.5000000000e+01
2932,6.6250391304e-02,1.0999996662e+00,1.4000000000e+01
2933,6.6300392151e-02,1.0899996758e+00,2.1000000000e+01
2934,6.6325388849e-02,1.1199996471e+00,1.4000000000e+01
2935,6.6250398755e-02,1.1599996090e+00,1.0000000000e+01
2936,6.6150389612e-02,1.1499996185e+00,1.4000000000e+01
2937,6.6175393760e-02,1.0999996662e+00,1.0000000000e+01
2938,6.6200397909e-02,1.0999996662e+00,8.0000000000e+00
2939,6.6150397062e-02,1.0749996901e+00,1.1000000000e+01
2940,6.6100396216e-02,1.0849996805e+00,8.0000000000e+00
2941,6.6075392067e-02,1.1049996614e+00,1.2000000000e+01
2942,6.6025391221e-02,1.0549997091e+00,6.0000000000e+00
2943,6.6000394523e-02,1.0649996996e+00,1.4000000000e+01
2944,6.6000394523e-02,1.0549997091e+00,1.1000000000e+01
2945,6.5950393677e-02,1.0549995899e+00,1.5000000000e+01
2946,6.5900392830e-02,1.1149996519e+00,1.6000000000e+01
2947,6.5825395286e-02,1.0999996662e+00,1.1000000000e+01
2948,6.5825387836e-02,1.0799995661e+00,1.3000000000e+01
2949,6.5850391984e-02,1.1099996567e+00,1.1000000000e+01
2950,6.5825395286e-02,1.0999995470e+00,6.0000000000e+00
2951,6.5825387836e-02,1.0599995852e+00,1.3000000000e+01
2952,6.5950401127e-02,1.0299996138e+00,9.0000000000e+00
2953,6.5950393677e-02,1.0249996185e+00,7.0000000000e+00
2954,6.5900392830e-02,1.0549995899e+00,1.9000000000e+01
2955,6.5925396979e-02,1.0649995804e+00,1.2000000000e+01
2956,6.5925396979e-02,1.0849995613e+00,1.5000000000e+01
2957,6.5925396979e-02,1.0549995899e+00,7.0000000000e+00
2958,6.5975397825e-02,1.0849995613e+00,1.1000000000e+01
2959,6.6050395370e-02,1.0549995899e+00,1.2000000000e+01
2960,6.6100396216e-02,1.0749995708e+00,1.1000000000e+01
2961,6.6175401211e-02,1.0549995899e+00,5.0000000000e+00
2962,6.6225394607e-02,1.0549995899e+00,5.0000000000e+00
2963,6.6300399601e-02,1.0349996090e+00,9.0000000000e+00
2964,6.6300407052e-02,1.0649995804e+00,1.0000000000e+01
2965,6.6450402141e-02,1.0349996090e+00,8.0000000000e+00
2966,6.6350400448e-02,1.0249996185e+00,1.4000000000e+01
2967,6.6350400448e-02,1.0349996090e+00,1.5000000000e+01
2968,6.6275402904e-02,1.0249996185e+00,1.0000000000e+01
2969,6.6325403750e-02,1.0249996185e+00,1.1000000000e+01
2970,6.6225402057e-02,1.0249996185e+00,8.0000000000e+00
2971,6.6325403750e-02,1.0449995995e+00,1.0000000000e+01
2972,6.6225402057e-02,1.0549995899e+00,9.0000000000e+00
2973,6.6250398755e-02,1.0249994993e+00,1.6000000000e+01
2974,6.6275402904e-02,1.0499995947e+00,8.0000000000e+00
2975,6.6400401294e-02,1.0299994946e+00,1.5000000000e+01
2976,6.6400401294e-02,1.0299996138e+00,1.0000000000e+01
2977,6.6225402057e-02,1.0399996042e+00,1.2000000000e+01
2978,6.6125400364e-02,1.0349996090e+00,8.0000000000e+00
2979,6.6000401974e-02,1.0349996090e+00,2.0000000000e+00
2980,6.5975397825e-02,1.0349994898e+00,1.0000000000e+01
2981,6.6025391221e-02,1.0549995899e+00,9.0000000000e+00
2982,6.6025398672e-02,1.0649995804e+00,1.2000000000e+01
2983,6.6175401211e-02,1.0449995995e+00,1.4000000000e+01
2984,6.6175393760e-02,1.0149995089e+00,1.1000000000e+01
2985,6.6150404513e-02,1.0349996090e+00,2.3000000000e+01
2986,6.6200397909e-02,1.0349996090e+00,1.0000000000e+01
2987,6.6125400364e-02,1.0749995708e+00,1.2000000000e+01
2988,6.6050395370e-02,1.0349996090e+00,1.3000000000e+01
2989,6.6175401211e-02,1.0049996376e+00,8.0000000000e+00
2990,6.6150397062e-02,1.0349996090e+00,1.3000000000e+01
2991,6.6150397062e-02,1.0149995089e+00,7.0000000000e+00
2992,6.6125392914e-02,9.9499952793e-01,7.0000000000e+00
2993,6.6225394607e-02,9.9499952793e-01,7.0000000000e+00
2994,6.5975397825e-02,1.0049995184e+00,9.0000000000e+00
2995,6.6175401211e-02,9.8499959707e-01,1.1000000000e+01
2996,6.6200397909e-02,9.8499965668e-01,1.7000000000e+01
2997,6.6200397909e-02,9.5499968529e-01,1.2000000000e+01
2998,6.6250406206e-02,9.4499963522e-01,8.0000000000e+00
2999,6.6100396216e-02,9.6499961615e-01,9.0000000000e+00
3000,6.6075399518e-02,9.6499961615e-01,1.5000000000e+01
3001,6.6075399518e-02,9.5499956608e-01,1.3000000000e+01
3002,6.6075399518e-02,9.6499967575e-01,5.0000000000e+00
3003,6.6150397062e-02,9.3499958515e-01,1.2000000000e+01
3004,6.6275395453e-02,9.0499961376e-01,8.0000000000e+00
3005,6.6225402057e-02,8.8499963284e-01,5.0000000000e+00
3006,6.6200397909e-02,8.9499968290e-01,1.1000000000e+01
3007,6.6350392997e-02,8.5499960184e-01,1.3000000000e+01
3008,6.6400401294e-02,8.0499964952e-01,7.0000000000e+00
3009,6.6275395453e-02,8.4499967098e-01,1.1000000000e+01
3010,6.6200397909e-02,8.7499964237e-01,4.0000000000e+00
3011,6.6150397062e-02,8.3499962091e-01,1.2000000000e+01
3012,6.6125392914e-02,8.4499967098e-01,1.3000000000e+01
3013,6.6175401211e-02,8.3499968052e-01,9.0000000000e+00
3014,6.6225394607e-02,8.3999967575e-01,1.4000000000e+01
3015,6.6250398755e-02,8.1999963522e-01,1.2000000000e+01
3016,6.6325396299e-02,8.2999968529e-01,1.5000000000e+01
3017,6.6275395453e-02,8.1999969482e-01,1.3000000000e+01
3018,6.6250398755e-02,8.1999969482e-01,1.2000000000e+01
3019,6.6250398755e-02,8.3999967575e-01,9.0000000000e+00
3020,6.6250398755e-02,8.2999968529e-01,1.4000000000e+01
3021,6.6300392151e-02,8.1999969482e-01,9.0000000000e+00
3022,6.6250398755e-02,8.2999968529e-01,7.0000000000e+00
3023,6.6150397062e-02,8.2999968529e-01,1.2000000000e+01
3024,6.6150389612e-02,8.0999970436e-01,1.1000000000e+01
3025,6.6200390458e-02,7.8999972343e-01,1.1000000000e+01
3026,6.6100388765e-02,8.3999973536e-01,1.2000000000e+01
3027,6.6125392914e-02,8.1999969482e-01,1.4000000000e+01
3028,6.6050387919e-02,7.9999971390e-01,1.9000000000e+01
3029,6.6100396216e-02,7.9999971390e-01,1.3000000000e+01
3030,6.6125392914e-02,8.0999970436e-01,9.0000000000e+00
3031,6.6100396216e-02,7.7999973297e-01,1.7000000000e+01
3032,6.6125392914e-02,7.6999974251e-01,1.0000000000e+01
3033,6.6150397062e-02,7.5999975204e-01,1.4000000000e+01
3034,6.6150397062e-02,7.5999975204e-01,8.0000000000e+00
3035,6.6150389612e-02,7.3999971151e-01,1.1000000000e+01
3036,6.6125392914e-02,7.2999972105e-01,1.3000000000e+01
3037,6.6175393760e-02,7.4999976158e-01,1.0000000000e+01
3038,6.6100388765e-02,7.5999975204e-01,1.1000000000e+01
3039,6.6050395370e-02,7.7999973297e-01,8.0000000000e+00
3040,6.6175393760e-02,7.2999978065e-01,1.8000000000e+01
3041,6.6225394607e-02,7.2999972105e-01,1.2000000000e+01
3042,6.6200397909e-02,7.5999975204e-01,6.0000000000e+00
3043,6.6100388765e-02,7.2999972105e-01,6.0000000000e+00
3044,6.6100388765e-02,7.5999975204e-01,1.3000000000e+01
3045,6.6150389612e-02,7.4999976158e-01,6.0000000000e+00
3046,6.6200390458e-02,7.6999974251e-01,8.0000000000e+00
3047,6.6250391304e-02,7.3999971151e-01,1.0000000000e+01
3048,6.6125392914e-02,7.5999975204e-01,1.7000000000e+01
3049,6.6125392914e-02,7.3999977112e-01,1.5000000000e+01
3050,6.6200390458e-02,7.5999975204e-01,1.2000000000e+01
3051,6.6100388765e-02,7.7999973297e-01,1.2000000000e+01
3052,6.6100388765e-02,7.9999983311e-01,1.0000000000e+01
3053,6.6100388765e-02,7.6999974251e-01,1.6000000000e+01
3054,6.6075392067e-02,7.5999975204e-01,1.2000000000e+01
3055,6.6025383770e-02,7.6999974251e-01,1.0000000000e+01
3056,6.6000387073e-02,7.4999976158e-01,6.0000000000e+00
3057,6.6100388765e-02,7.5999975204e-01,1.2000000000e+01
3058,6.6050387919e-02,7.2999972105e-01,8.0000000000e+00
3059,6.6100388765e-02,7.4999970198e-01,1.0000000000e+01
3060,6.6025383770e-02,7.4999970198e-01,7.0000000000e+00
3061,6.6050387919e-02,7.4999970198e-01,8.0000000000e+00
3062,6.6050380468e-02,7.5499969721e-01,5.0000000000e+00
3063,6.6025383770e-02,7.8499972820e-01,1.4000000000e+01
3064,6.6100381315e-02,8.0499970913e-01,1.6000000000e+01
3065,6.6175386310e-02,7.9499971867e-01,1.0000000000e+01
3066,6.6100388765e-02,8.0499970913e-01,6.0000000000e+00
3067,6.6250391304e-02,7.8499966860e-01,1.0000000000e+01
3068,6.6250383854e-02,7.5499975681e-01,1.2000000000e+01
3069,6.6325388849e-02,7.4499976635e-01,1.1000000000e+01
3070,6.6275388002e-02,7.5499975681e-01,8.0000000000e+00
3071,6.6250383854e-02,7.6499968767e-01,6.0000000000e+00
3072,6.6250383854e-02,7.7499973774e-01,5.0000000000e+00
3073,6.6200383008e-02,7.8499972820e-01,9.0000000000e+00
3074,6.6200383008e-02,7.8499972820e-01,1.1000000000e+01
3075,6.6250383854e-02,7.6499974728e-01,1.2000000000e+01
3076,6.6275388002e-02,7.6499974728e-01,1.0000000000e+01
3077,6.6275380552e-02,7.7499973774e-01,1.0000000000e+01
3078,6.6250383854e-02,7.8499972820e-01,1.0000000000e+01
3079,6.6225387156e-02,7.8499972820e-01,6.0000000000e+00
3080,6.6200383008e-02,7.9499971867e-01,1.4000000000e+01
3081,6.6250383854e-02,7.9499971867e-01,8.0000000000e+00
3082,6.6200383008e-02,7.5499969721e-01,1.0000000000e+01
3083,6.6225379705e-02,7.4499976635e-01,1.6000000000e+01
3084,6.6200383008e-02,7.4499976635e-01,1.0000000000e+01
3085,6.6175386310e-02,7.6499974728e-01,1.3000000000e+01
3086,6.6125385463e-02,7.7999979258e-01,7.0000000000e+00
3087,6.6250383854e-02,7.6999974251e-01,1.1000000000e+01
3088,6.6200383008e-02,7.6499974728e-01,5.0000000000e+00
3089,6.6100381315e-02,7.8499972820e-01,1.3000000000e+01
3090,6.6100381315e-02,7.9499971867e-01,1.1000000000e+01
3091,6.6100381315e-02,7.8499972820e-01,1.7000000000e+01
3092,6.6000379622e-02,7.9499971867e-01,1.1000000000e+01
3093,6.5950378776e-02,7.9499971867e-01,1.1000000000e+01
3094,6.6100381315e-02,7.3499971628e-01,1.0000000000e+01
3095,6.6100373864e-02,7.5499975681e-01,1.6000000000e+01
3096,6.6150382161e-02,7.3499977589e-01,1.6000000000e+01
